id,Salario,Perfil,Ativo01,Ativo02,Ativo03,Ativo04,Ativo05,Ativo06,Ativo07,Nota1,Nota2
id0030259,$96.05,Moderado,,4840.97,3482.37,,4976.62,,487.05,,24.367303068473255
id0011277,$86481.86,Moderado,936.03,5865.95,2865.89,13072.88,5112.81,,500.15,60.231984675291606,69.75896449484146
id0038643,$5168.26,Moderado,1328.33,5283.92,3231.82,24571.93,6855.31,,502.12,24.550966164646592,54.593220435235914
id0000621,$29460.29,Conservador,1302.4,5169.95,3041.28,21040.92,5751.17,2202.95,501.57,54.66032942302732,69.30331216984756
id0006288,$86320.84,Moderado,1058.95,5420.31,3348.46,25405.02,,2485.97,498.59,77.66725264152745,41.48358987584392
id0004523,$18.66,Agressivo,1085.47,5076.15,2838.35,21720.83,4412.17,2627.18,492.15,61.08664407296362,24.02881501900057
id0029069,$511.99,Moderado,864.3,,2979.56,8033.24,4237.31,,498.82,77.48484761589283,94.38325637359283
id0012644,$59.53,Moderado,861.18,4735.46,3678.11,16848.76,5432.59,,501.5,67.60992775526117,32.45597855730509
id0014985,$656.50,Agressivo,867.13,5373.89,2932.53,31208.37,4064.41,,504.53,10.509644238957627,31.18045962045286
id0000825,$7761.68,Agressivo,880.35,5089.41,3301.89,,5283.35,2376.89,503.46,,41.66779322890228
id0001593,$9393.87,Agressivo,,4583.41,3446.9,18468.64,5606.32,,489.17,64.25121877810422,50.51144332778651
id0007792,$314.05,Agressivo,,4750.52,,18127.45,4641.7,2375.0,479.51,52.685306407525935,26.942010377474222
id0009716,$29.85,Moderado,,4564.94,3927.6,14199.14,6534.61,2499.58,501.06,34.78879873987507,3.1049353442387795
id0014557,$4357.26,Conservador,1347.2,5397.24,3025.03,,5687.29,,474.64,41.531978168617265,71.8549680030883
id0008224,$3.95,Conservador,,4962.96,3616.83,12205.39,5316.17,2168.91,487.61,25.610521468991198,82.24674739172285
id0033081,$507.64,Moderado,,5617.88,3564.37,,5203.74,2430.93,512.82,52.04957693552693,3.187363869123505
id0030876,$746.93,Moderado,1203.68,5401.92,3586.02,10533.63,,2263.53,500.41,29.75001372148568,22.59799846281637
id0000843,$333.50,Conservador,1059.04,5589.45,3250.43,12199.34,4629.51,2434.56,484.13,43.85451390817568,18.606740907086326
id0001309,$56.94,Conservador,1274.76,5337.27,3569.78,,5638.77,2067.66,497.54,56.04696687441238,79.2159909355762
id0017105,$5218.54,Agressivo,918.36,4701.48,2906.92,8304.95,6977.51,,500.06,38.461635725327824,31.165653528689575
id0003265,$8627.26,Agressivo,1608.31,4755.19,2849.17,23869.56,4646.74,,509.89,36.48274292607918,75.65562891327158
id0021558,$3.35,Agressivo,,4586.1,3246.74,,4819.55,,495.5,0.18566533944734953,55.96784533000484
id0024841,$52.17,Moderado,1033.23,,3071.78,,5960.79,,486.79,15.215685333831019,37.56831270575531
id0024469,$55.40,Moderado,1147.3,4909.94,3267.2,19610.74,4676.13,2275.03,493.68,38.447879856733834,45.52753066787106
id0028742,$58.94,Moderado,,5485.92,3056.35,11623.95,8623.72,,480.33,54.207950147038844,45.76757473796705
id0037269,$75.91,Agressivo,1171.67,5341.46,3421.77,17513.48,5009.09,,507.8,41.038818119048756,72.24945141786976
id0012680,$2.43,Conservador,959.46,,2912.94,19314.1,6352.31,2375.27,514.27,74.98011401529318,49.21002461586872
id0013218,$7562.46,Conservador,1359.82,4815.93,3554.57,,5807.89,,502.63,39.800297189001654,76.35921510612445
id0036080,$3810.14,Agressivo,1103.23,5159.72,3342.01,,5600.13,,487.99,20.536808199698775,0.9533721688515628
id0000029,$8088.47,Conservador,1501.37,,3061.19,,4803.07,2579.88,505.24,,6.661650452140622
id0029505,$18.59,Agressivo,1320.06,4884.95,3396.32,12491.21,4532.95,,525.34,20.192776396931055,33.237594972480736
id0008530,$335.19,Conservador,,5063.42,3061.36,6609.22,5630.14,2382.76,483.34,8.641013920933593,75.49197244983668
id0028096,$7.33,Conservador,,5683.96,3065.07,,4952.68,,494.64,61.91968293719997,57.81179882553219
id0031410,$279.94,Agressivo,,4640.85,,12580.19,4722.64,2375.9,499.5,56.53027874620524,62.288519474966655
id0014088,$240.00,Conservador,,5061.57,3546.59,18960.76,,2259.83,502.19,68.5098135390385,52.446321859103726
id0015329,$5433.67,Conservador,809.75,,2845.9,,,2369.58,499.62,,92.4638352407247
id0017260,$61708.14,Conservador,1307.45,,3247.98,16490.86,4865.81,,504.51,97.75160832500288,45.19017207095579
id0003714,$32.47,Conservador,1027.57,5294.85,3235.71,16049.48,,,502.54,,79.84963597671877
id0024743,$440.71,Agressivo,,,3211.45,8339.26,5148.87,,496.24,90.46147497561695,36.95087323671133
id0032845,$5159.27,Moderado,985.69,4981.78,2758.14,,4745.59,2701.64,497.9,94.1380509274008,36.56059014962963
id0029905,$41883.85,Agressivo,967.89,4623.17,3168.06,,,,492.68,,62.43905353946258
id0038031,$1.18,Moderado,1506.57,5548.22,2911.75,,,2168.59,511.36,41.3158982999147,70.4917262831883
id0034244,$3590.29,Conservador,1172.69,4802.06,3306.28,23354.26,5189.9,,501.45,9.707699518334344,25.046629788855824
id0007683,$96908.11,Moderado,905.49,4756.74,2515.91,,5164.8,,512.79,85.83992033925372,6.029398946674858
id0000950,$7.33,Moderado,908.26,5845.74,3893.16,14176.41,4942.12,,490.87,69.98562361480153,38.43148820322252
id0007472,$71479.44,Moderado,1625.25,,,6114.76,6365.41,2124.11,478.99,6.9797974978544675,72.28981051777085
id0037171,$9.85,Agressivo,,,3407.36,,5608.66,2276.51,498.17,91.6330371795676,79.9819646411384
id0029518,$855.53,Moderado,,4989.47,2819.03,14972.49,6690.05,2346.29,496.33,15.57374762113566,83.90170459963848
id0014583,$4794.06,Conservador,,5411.83,3708.43,,5589.51,,484.34,21.676413493915103,28.770395653615576
id0000627,$271.71,Moderado,,4800.41,3391.42,12017.79,6664.16,,482.31,61.84794980208388,49.08109623122113
id0033897,$4.84,Conservador,1441.01,4579.62,3784.74,18158.13,7097.55,2199.42,502.4,,
id0001237,$9335.54,Agressivo,1759.22,5099.32,,10035.86,5098.79,,518.67,69.08836780494198,27.56543582411506
id0017653,$4919.21,Conservador,916.08,,3352.19,,5713.01,,512.93,28.836533375110196,
id0024604,$7733.81,Agressivo,1127.78,5082.67,2841.4,,5853.76,,495.41,4.867934059398172,
id0028481,$514.46,Conservador,1071.81,5549.05,3493.28,12976.96,4635.98,2395.69,483.83,62.05148413562055,78.64060496283147
id0021261,$10.31,Conservador,944.15,,3130.93,14724.09,6322.16,2198.22,502.46,12.52895158061712,23.322832138825323
id0004488,$87702.19,Agressivo,847.65,5706.34,3459.13,,4496.3,2170.6,524.49,72.26852744326648,47.92943823134218
id0036994,$75612.91,Moderado,956.01,5301.66,3442.98,17726.2,5426.71,,500.82,99.60373818857488,52.02751189239988
id0027745,$7.89,Moderado,1400.86,5426.79,3543.67,18679.86,5975.63,,487.93,45.46485518359768,80.1363157950807
id0001776,$80263.05,Conservador,,5244.79,2684.35,,4718.12,2294.98,503.02,36.1233663650093,65.0608188492743
id0031887,$1009.87,Moderado,877.92,4699.59,3526.1,17813.06,6462.44,,484.26,1.463366156606094,72.17441499555548
id0030815,$368.82,Moderado,1426.27,4824.19,3038.56,,4660.9,2241.86,492.23,41.80294496877002,20.0174311071998
id0012383,$90721.74,Conservador,1089.82,4814.96,3602.24,7867.39,5223.7,,495.47,15.145394127354528,53.67267965517344
id0014408,$7.61,Conservador,844.61,5261.74,3011.47,,4272.82,,501.67,74.69199176813692,41.59589594759837
id0001579,$4182.64,Conservador,1144.16,5729.86,,12007.36,4573.43,2377.63,498.65,46.76174672935698,8.891707415083516
id0037913,$97674.92,Moderado,1303.37,5151.01,3265.39,5844.42,4669.95,,505.43,79.80247881677249,61.37839386565722
id0017119,$9530.87,Conservador,1016.17,4502.34,2763.5,,,,495.15,48.18909378081222,45.75099597593657
id0005994,$608.40,Agressivo,1666.13,,3237.05,8171.76,4745.31,2502.12,492.14,71.68021855136995,42.705958358635534
id0036711,$29.83,Moderado,1486.76,5081.19,2993.67,12227.58,5123.55,,505.19,5.449875593997355,
id0034659,$7903.02,Conservador,,4716.99,2729.92,,6877.88,2290.74,522.97,87.08353022291723,98.31938109046638
id0027580,$73.75,Conservador,1267.68,,3215.04,,4988.46,,504.81,60.38026550315625,24.98339398100361
id0023554,$2.58,Moderado,1366.35,4747.67,3468.09,14252.76,,2362.24,518.3,21.48168127732245,80.01350526933278
id0016912,$224.33,Moderado,,5530.11,3455.64,,4154.47,,507.6,33.16859576276347,37.327918655473134
id0019862,$4250.56,Conservador,,,2877.83,12579.77,4096.26,2507.24,496.77,57.291397863582084,93.50787397180275
id0033150,$64.31,Conservador,1411.87,5312.48,2536.01,,4691.68,2028.35,493.75,32.82367542329282,94.53486304794346
id0020358,$34715.11,Moderado,1579.09,5116.74,2758.81,12189.47,4853.56,,521.82,44.64141661439777,25.448620198901594
id0002429,$9.44,Agressivo,,4644.24,2907.34,18503.15,5498.97,2677.06,497.42,,1.1403639538440369
id0020118,$12598.25,Agressivo,1195.94,5181.36,2655.89,20155.37,7339.78,,492.51,21.655317770728733,95.30539378367324
id0015749,$2086.03,Moderado,1057.11,4903.0,3618.02,,4102.49,,503.17,29.036769684248476,40.06090258315352
id0004684,$71.02,Conservador,1004.25,5116.32,,25050.01,4498.35,2019.23,519.44,46.62678818417508,25.687108708704308
id0036675,$9.29,Moderado,996.01,5180.06,3260.87,6629.73,,2608.0,517.81,81.86180711828011,54.3503886104094
id0036804,$461.42,Conservador,996.22,,2901.92,,5696.11,,497.47,23.967627405234225,16.231883236748878
id0030233,$14.39,Moderado,,5175.12,3503.78,18400.02,5633.01,,505.47,12.939026549611333,97.7480644093132
id0005657,$6961.61,Conservador,,4651.75,2991.95,,6025.59,,501.55,70.17048677068826,36.636630007774684
id0013614,$21.89,Conservador,,4540.32,3006.95,18873.17,4918.72,2458.58,502.86,55.24689043335851,40.22813004958282
id0007555,$0.44,Moderado,1256.2,4587.73,2758.24,18397.1,,,506.26,37.22748817730241,24.810619013909896
id0038375,$5733.56,Conservador,1081.19,4620.08,2853.53,18306.19,4461.57,,501.44,32.68703893156434,30.371294483446764
id0011431,$77507.60,Moderado,1344.99,5271.24,2542.79,7390.74,6199.93,,482.8,93.62749921755264,13.740439405350912
id0034849,$76528.48,Moderado,1352.54,5578.15,2541.67,,5857.21,,522.37,,4.331351638230085
id0011636,$66180.55,Moderado,,5133.42,3509.83,11132.81,,,504.73,51.11209170250478,45.589387641093204
id0008817,$482.13,Agressivo,1062.41,5616.76,3380.76,32106.99,5750.5,,511.51,41.37288144305575,40.40546406514424
id0013592,$72007.46,Conservador,1543.03,5320.56,3120.16,29563.34,,2109.82,499.4,78.65431588441425,1.6077325886004412
id0027794,$3703.33,Agressivo,,4538.65,3019.9,10348.94,4575.49,,507.92,20.51149884106661,55.04809126120854
id0034550,$37.67,Moderado,,4783.21,3103.51,,5983.27,,506.21,25.279490689650906,2.010832060086065
id0005847,$1.64,Moderado,,5087.02,2542.95,8103.76,5651.66,2025.46,485.91,86.27642609591265,75.61498566630102
id0000739,$3.47,Conservador,974.69,4511.89,3169.36,16817.18,4766.36,2600.4,511.14,30.29815574052933,48.60483751550322
id0022800,$0.96,Agressivo,,5145.56,2796.46,7104.56,5625.7,2172.78,509.22,20.058699016536398,
id0001689,$4.33,Moderado,1299.78,5391.11,2958.95,14345.08,6605.29,2058.63,497.63,63.00175830137334,91.31762527404955
id0024873,$7089.76,Conservador,,5386.07,3331.1,12063.82,4321.64,,495.18,58.45959948336873,26.671560758407786
id0037429,$5446.38,Agressivo,,4604.69,3437.22,,6640.12,2065.81,502.12,64.72883290091401,32.25435747260757
id0014995,$37369.87,Agressivo,1179.78,4814.5,2557.34,,5769.77,,495.92,46.534340935994436,82.63696844785521
id0034456,$6997.90,Agressivo,1157.73,4546.38,2554.36,,4471.39,2172.08,504.57,81.7982098304031,84.74360857613644
id0038440,$55885.94,Agressivo,,,3106.63,9188.64,4371.3,2273.18,485.13,90.74363800779182,69.36638262511504
id0009551,$1.17,Moderado,895.7,4655.08,3990.82,,4867.82,2503.89,495.39,39.440668117092656,45.737280629983054
id0010647,$899.02,Conservador,1301.59,,3344.05,6027.57,5434.25,,497.43,48.79608334432718,80.0417291629538
id0020830,$947.82,Conservador,,,2590.89,5916.78,,2009.33,512.23,24.961285957656365,86.55058897229576
id0005774,$775.94,Moderado,1407.36,4893.17,2576.54,,6970.53,2543.34,485.67,6.226135210184802,49.88699357266143
id0033078,$174.96,Conservador,1002.74,4942.34,2660.66,7465.87,5338.68,2471.68,489.76,42.577311325844114,97.3137429801784
id0025296,$697.36,Moderado,905.6,4835.84,,,5519.49,2223.3,516.4,96.16889952428339,33.33736217052326
id0021359,$8.53,Moderado,1209.06,4974.43,3423.46,6909.53,,2879.71,516.0,61.46248026216294,97.74904200663089
id0013998,$807.29,Conservador,,5009.1,2560.54,,4583.48,2373.51,514.1,,83.34729056842521
id0035255,$758.95,Agressivo,844.42,5721.68,3323.25,11673.8,5817.01,2037.79,497.12,16.340336727171547,86.22652808261563
id0011386,$4239.67,Moderado,888.11,,3253.01,6839.53,6281.0,2906.21,505.46,99.25528683418453,57.56328753259879
id0008535,$64.26,Conservador,,5710.25,3148.82,29542.19,5172.92,,490.16,94.72096992793401,30.83771532043468
id0001564,$8.82,Agressivo,1129.61,5024.98,3615.53,,,,491.87,18.3101278422637,55.38871654232316
id0011241,$69.81,Moderado,,5960.62,3099.97,5731.58,4943.17,,510.52,65.75607467230927,13.01513729331807
id0002291,$172.18,Moderado,,4893.59,3757.04,,8405.52,,513.63,,9.8124902495067
id0032025,$70493.27,Moderado,1449.88,6263.53,3005.53,25626.45,4352.05,,495.13,,96.80194245978593
id0023673,$320.46,Moderado,979.93,,3269.14,17816.34,5484.17,,504.04,56.72902902286581,95.58025566474238
id0022946,$168.17,Conservador,,4906.95,3113.52,,5218.95,2080.57,509.46,8.196554613112706,15.865724166166295
id0036874,$3623.52,Agressivo,1633.39,4719.96,2961.1,24991.36,5330.85,,503.7,46.642305873497136,98.79751066413831
id0004341,$36.80,Moderado,1149.7,5531.87,2574.07,13593.15,4030.41,2157.07,500.92,57.44546484117999,97.51808717885436
id0035857,$4.72,Agressivo,897.24,5688.51,3308.92,12478.24,,2099.35,515.99,39.20864703623007,74.45346927876395
id0009094,$12786.81,Agressivo,,5063.96,2664.85,22562.46,,,502.53,10.35332513206807,49.40939788841065
id0035791,$9681.43,Moderado,989.46,4893.51,3066.29,17885.52,6289.81,2581.44,515.46,85.85544494952391,98.24714913001573
id0018464,$9.15,Agressivo,1140.27,5076.97,,11522.17,4239.18,,517.38,46.50473873561055,35.80491152501172
id0013350,$4993.65,Conservador,1360.9,4717.35,3491.74,7298.24,5479.03,2072.58,500.53,59.918510328399385,24.46054631965149
id0003811,$51.85,Agressivo,864.47,5016.9,,33300.16,4955.65,2274.86,502.08,26.59578939560324,50.37049125197136
id0013269,$0.48,Conservador,,4904.89,,10880.63,6454.57,,489.51,5.504881495179248,33.32125059182205
id0022245,$1.02,Agressivo,1182.7,4914.8,2859.08,19308.04,4134.67,,498.4,15.801571853807527,
id0018082,$5435.25,Conservador,,5073.0,,26432.05,,,503.96,22.956337038437656,52.99485034189122
id0010348,$3087.66,Agressivo,,5501.36,2721.29,9470.66,6090.0,,508.11,93.4785503476633,42.27509112190223
id0027337,$11.93,Moderado,,4950.88,3408.32,8462.38,4506.11,,505.68,48.54967188276685,49.57379790840296
id0037502,$22.72,Agressivo,1119.04,5699.26,2599.86,5554.32,5934.56,,499.67,27.709251411321034,83.94258756881656
id0026735,$714.18,Conservador,944.05,5517.74,3435.78,,,2223.21,497.79,2.02116744851516,24.882447783853102
id0032972,$2748.67,Conservador,820.66,4790.04,,15613.84,5492.68,,487.02,63.720780453831715,7.784298040654258
id0008682,$153.91,Conservador,,5494.04,2756.13,13943.21,6732.65,2029.06,464.95,59.17946997943636,98.13907596106282
id0034796,$538.70,Agressivo,1239.06,5598.19,,,5859.99,,505.13,51.05084068982514,57.07218125543344
id0002497,$2243.39,Agressivo,847.73,4527.39,2602.12,18420.11,,,475.28,54.58751955468168,93.35814249532525
id0032212,$131.75,Conservador,1277.02,5688.62,3568.78,9210.01,5516.89,,513.69,17.153894521278325,44.35691185562717
id0021975,$9.59,Moderado,965.71,5491.81,,21236.88,4345.78,,501.82,12.958986048509868,80.99445665840192
id0010785,$7289.82,Moderado,860.13,5022.76,4192.42,14623.43,4143.49,,518.83,78.56544028132515,59.296055296107276
id0015720,$7039.44,Moderado,858.46,4950.51,2503.26,,,,500.79,69.46560833676992,57.73500829932476
id0036049,$758.43,Moderado,991.46,4791.27,2689.31,9383.99,,2616.29,493.17,18.61792142858065,32.5371161645639
id0018586,$71.12,Agressivo,,5311.96,,,4879.17,2307.52,500.11,27.357187694569195,95.23016085609596
id0024808,$7299.20,Conservador,,5172.47,3159.47,,,,508.61,59.64811241227689,49.280376136136006
id0008248,$5.95,Moderado,956.37,,2735.22,13547.27,5388.72,,499.23,62.93970790588127,11.72601613731279
id0032706,$40.27,Agressivo,845.56,4735.63,3313.21,,4830.45,,502.35,8.075761263094172,56.034786542388616
id0022279,$71759.98,Agressivo,,5172.02,3269.02,,,,507.02,18.69635528147868,38.65760488883478
id0035009,$35837.79,Agressivo,,4827.17,,,,,496.1,28.53914279453931,22.61460954428074
id0030575,$68.41,Moderado,894.77,4883.49,3127.58,23977.55,6289.02,,508.82,96.1276508002822,16.062987813745632
id0015596,$19988.88,Moderado,877.95,5112.2,2762.6,13271.8,4681.06,2370.28,506.03,,3.8912192448685934
id0017478,$24.46,Moderado,1015.37,5199.43,2919.87,30475.31,,2089.04,504.01,14.475916278982936,
id0032948,$17812.00,Agressivo,886.65,4631.15,2626.46,9134.19,,,493.52,26.3341826947034,5.154705495796974
id0001513,$54.78,Agressivo,1087.43,5063.41,3062.28,,4168.64,,481.32,96.44125913803268,97.16319151985788
id0005060,$47039.91,Conservador,961.12,5350.32,3594.56,,6184.45,2124.65,479.48,,30.257892784681385
id0025970,$11.44,Moderado,954.71,,2846.47,9117.92,,,500.09,94.32998678713376,9.170778524287048
id0037483,$45330.20,Agressivo,1013.27,,2574.92,,5126.44,,500.28,,47.4415863804881
id0009252,$25758.33,Agressivo,,,2907.58,,6409.06,2117.21,488.95,63.99076055181515,94.567459313093
id0017157,$3594.32,Moderado,1297.96,,3310.38,26814.06,5271.8,2118.56,501.24,22.964450725934217,8.579326656405218
id0008373,$63.76,Conservador,891.58,5145.89,2895.54,9946.44,4804.79,2269.48,519.19,21.519268479423083,58.03615701317126
id0022918,$7764.42,Moderado,1647.75,5867.17,2849.02,17048.68,,,495.57,68.50506593038655,92.17445189764707
id0015715,$61.27,Moderado,905.55,5297.36,3700.66,33139.62,4327.83,,496.24,88.29771610852826,12.77860627186862
id0036365,$2.65,Conservador,,4746.17,2933.63,,5220.8,,495.11,,13.627573337093734
id0037248,$45.34,Moderado,1051.21,5487.02,3928.2,11245.53,4134.82,2445.54,510.43,54.44616123486353,75.6958232217079
id0036918,$42277.95,Conservador,1127.12,5270.8,2606.63,,4250.72,2121.64,518.37,81.21626509945514,87.19074815640452
id0031589,$70.80,Moderado,884.57,5557.55,3639.14,7793.68,,2021.2,474.42,77.21475124248532,53.28299151613676
id0022521,$58.62,Moderado,,5403.45,3695.97,10094.18,4823.26,2114.71,494.65,65.55733206057671,42.80931903425521
id0030216,$994.29,Agressivo,972.25,4951.26,2913.3,,,,524.53,,40.434517273140145
id0033477,$92239.80,Agressivo,922.32,5541.89,3321.19,8464.46,5008.63,2109.04,485.93,73.424434702111,74.64286740998448
id0018657,$4.87,Moderado,1054.88,5300.06,2734.42,11344.19,5430.63,2526.62,505.75,61.50938763263956,56.15352304926853
id0002281,$1.17,Moderado,820.03,5243.83,2938.64,,4142.31,,501.16,50.5844846046496,78.96381367899303
id0005596,$0.99,Agressivo,1592.78,5695.99,3224.83,14749.24,4979.85,,502.09,98.40725646933028,30.986280851233417
id0037436,$9403.62,Agressivo,1038.13,5194.02,4484.09,12576.19,6208.21,2004.38,498.57,21.448403801471414,63.26795080808989
id0019634,$779.36,Agressivo,,4722.43,2862.4,8499.86,5527.36,2193.02,486.97,46.04875474173002,46.66916447948422
id0032326,$44084.22,Conservador,1355.98,4984.38,3365.73,15710.04,4316.18,2145.76,506.79,10.52087231061728,47.74415866276039
id0017081,$6861.71,Moderado,939.47,5120.21,2909.97,,7068.96,2274.62,481.14,21.733647947610578,35.659617238459
id0031537,$48369.65,Agressivo,1772.77,5108.9,2801.74,,4758.01,2002.06,503.71,50.50427302710917,54.46711507731264
id0024181,$642.41,Moderado,947.52,5529.89,3766.53,19510.0,6043.98,,497.16,42.48572500700071,56.72255163629194
id0033572,$941.53,Agressivo,,4520.88,3100.1,5129.4,5632.36,,490.72,90.11465010983308,27.607741591838998
id0008054,$28748.68,Moderado,1048.06,4618.51,3187.22,19807.04,5367.51,,494.26,77.87389374605026,5.188370186327573
id0004978,$441.34,Conservador,1417.88,5070.24,2816.56,18776.88,4381.3,2102.77,495.28,58.45993259413651,94.63377334581915
id0010895,$95151.62,Conservador,,5446.25,,10413.71,4885.4,,492.48,75.15910144284906,54.461357439711534
id0032216,$559.08,Moderado,1089.98,6491.43,2787.08,,,,519.49,58.680129343461005,54.60965310031665
id0033425,$63663.87,Moderado,1508.69,5085.3,2975.68,21517.26,6582.36,,510.54,98.58537837558711,80.3874986765955
id0005751,$33.50,Agressivo,1416.3,,3385.4,,5470.51,,520.9,25.762641264715892,72.63019204896209
id0005650,$4103.48,Moderado,,5543.05,2772.68,6750.55,5711.31,2300.18,511.93,37.6166559685487,77.38372956199929
id0023191,$7691.28,Agressivo,1066.99,5285.18,2541.98,15769.42,5584.73,2381.17,500.25,87.72126029134182,48.17411549487617
id0006460,$7533.98,Agressivo,1113.08,5370.18,2998.1,26545.17,5084.62,2436.31,513.6,35.33748297479132,67.77021808877491
id0024054,$59.19,Conservador,1207.96,4588.46,2978.69,34543.83,,2513.62,507.63,82.46672483734233,94.84918280355787
id0004703,$95.45,Agressivo,,5578.15,3776.47,,5528.95,2542.23,500.1,11.545212620240076,71.19412457545752
id0015155,$965.30,Conservador,1258.65,5303.96,3004.48,28484.63,4526.44,,474.93,10.614112935764375,5.785675935871204
id0027269,$8670.25,Conservador,1210.16,4860.92,2776.6,18252.75,4248.47,2384.44,480.4,,71.35073948687844
id0007143,$70499.51,Conservador,969.72,5166.76,2861.01,18371.66,4496.42,,498.14,87.2585505158649,47.6461114810702
id0002851,$27.66,Agressivo,1536.11,5774.87,3752.17,18983.31,,,506.67,46.973950646218654,23.08846006028501
id0031595,$5762.71,Conservador,,5055.68,2844.59,8421.34,5086.5,2719.4,519.03,90.85310947904767,25.550610900844095
id0030611,$61.01,Agressivo,1075.5,4689.04,2619.82,23731.07,5320.03,,502.59,58.62936899215665,2.5509770930394415
id0001977,$15.87,Agressivo,,4857.63,3783.14,27185.66,5852.48,,495.06,72.99816885525566,53.64319032363346
id0000687,$3.59,Agressivo,1555.82,6338.73,,,4952.75,2208.58,508.81,22.630501459301545,88.51302943325615
id0002339,$57.47,Conservador,,,,,6730.52,,499.87,2.126684288622016,46.796111452287356
id0020299,$166.11,Moderado,,,2701.33,11084.13,,,511.94,20.295758871420887,19.58008808533407
id0019203,$7051.09,Moderado,1098.71,5331.87,3020.1,9410.28,4484.78,,487.3,67.41492491385065,1.0293634924944062
id0026115,$24.44,Agressivo,,4980.45,2885.6,,,2242.07,494.59,,90.86118763041767
id0009326,$584.07,Conservador,1305.38,4834.94,2914.33,11479.94,5453.53,,497.75,43.92510098152804,77.02807690281104
id0006939,$2.48,Conservador,1364.13,5625.05,3021.03,35836.01,5478.73,2383.96,519.64,36.02526850960476,
id0007797,$19119.22,Moderado,1110.35,5523.05,2718.64,15853.45,5135.73,2063.57,482.59,49.875996595234554,17.003914057184545
id0002327,$7547.13,Conservador,1193.34,5244.58,2634.03,12229.67,4743.4,,486.92,86.0551762964662,25.472299306440537
id0032422,$33182.20,Agressivo,854.58,,,18687.01,6025.28,,510.7,56.495906936711414,31.091184765811242
id0000584,$2088.38,Conservador,1644.52,4907.19,,,4894.97,2318.53,512.18,54.012207005776084,66.33525171421381
id0008297,$78.29,Moderado,1232.42,,2517.51,,6022.01,2144.89,483.36,10.192972351607821,42.02942649981777
id0036282,$64.70,Conservador,1039.36,,3041.13,,5056.28,2072.67,507.45,64.68113852729034,57.76219332780028
id0025504,$96920.81,Conservador,1359.42,5261.78,2560.33,18384.57,5171.37,2325.6,500.82,48.51581950716378,51.7175377865962
id0020160,$6433.84,Agressivo,,4942.75,2828.55,34396.7,4118.39,2058.15,499.55,67.1205388677945,65.05646878326095
id0037780,$85.88,Moderado,1034.0,4907.14,3607.58,12328.56,5418.82,,494.39,75.46901514045172,93.21924474013275
id0015065,$243.20,Conservador,1181.6,,3574.21,,6466.85,,496.49,93.78547603532189,91.03039848680251
id0019052,$4.76,Moderado,923.7,5558.68,,,5206.94,2715.08,498.29,12.42318134408672,67.52293339171538
id0002506,$3.48,Agressivo,1556.33,4592.97,2795.55,18700.13,6077.33,2344.48,501.66,55.992829427021604,98.32310863016605
id0021364,$8739.16,Agressivo,,4769.91,2926.17,8872.92,,,493.46,99.6826978239212,87.85648798336727
id0013848,$4755.00,Moderado,849.31,4782.89,3698.47,20874.14,4752.72,2574.35,504.16,70.46968627220774,34.4531652108224
id0036802,$51939.53,Conservador,861.43,,4236.92,26468.36,4947.64,2564.48,503.36,85.0827541982747,34.38135454909595
id0001551,$9647.17,Agressivo,,4627.53,2948.83,5401.94,5137.82,,516.76,82.75621439204203,94.94802848304589
id0006049,$137.47,Conservador,,5226.55,2663.25,18136.57,5628.12,,494.09,87.18892944231837,75.51880259651182
id0035865,$4.26,Conservador,,5775.95,3498.86,37844.51,4376.47,2362.72,492.08,27.137258350130043,17.572732558628257
id0016172,$592.68,Conservador,1173.67,5619.83,3685.27,,,,487.3,55.08052253606702,83.60067204540164
id0022048,$2.11,Agressivo,,5590.52,3082.03,,,2017.76,491.69,37.32485020629775,46.277352859800345
id0005690,$634.87,Conservador,1397.29,5135.42,,20448.77,5483.21,2247.73,497.77,12.191173327939076,8.512757038988584
id0031602,$83.60,Conservador,1246.42,5332.37,,16627.37,5481.02,,497.31,93.18263599689547,64.79800711237115
id0001322,$279.35,Agressivo,964.97,5402.75,3147.95,8726.19,,,502.08,90.36937285999439,9.594454037520094
id0027492,$29399.25,Conservador,,5482.59,3640.22,9842.09,6807.77,,491.09,31.55306063835107,7.309726131506533
id0028488,$81.32,Agressivo,987.48,,,5113.12,6229.37,2002.38,482.82,6.357149891721714,46.40642037172108
id0016429,$51.42,Conservador,1583.23,6102.61,2602.58,9477.84,5065.77,,500.45,59.22052139704073,21.37716031281186
id0013916,$71.90,Conservador,1066.89,5373.72,,11120.41,,2055.99,481.52,5.298933321865073,87.34453184698253
id0004165,$4.13,Moderado,905.89,5575.14,2572.61,20307.79,6392.76,2364.14,506.65,65.66758878651217,92.98189766371206
id0011387,$5933.89,Moderado,979.6,4824.1,3435.34,12789.65,5014.51,,501.21,45.30646261907387,22.14587574017699
id0014409,$471.84,Moderado,1232.22,5041.09,3084.65,26239.52,6760.05,,504.46,23.694778962233244,48.602043652060054
id0035020,$4053.54,Agressivo,917.48,,4018.9,16776.35,,,521.29,85.06768512743919,35.93430084672977
id0008670,$63.74,Moderado,,,4126.01,15269.01,,,483.69,46.08117900641836,90.76174480252746
id0020145,$3.81,Moderado,1311.23,5485.69,2730.01,16491.37,6708.66,2210.03,487.83,67.63228496532678,38.48594731221192
