id,Salario,Perfil,Ativo01,Ativo02,Ativo03,Ativo04,Ativo05,Ativo06,Ativo07,Nota1,Nota2
id0017519,$437.65,Moderado,812.84,4586.82,2694.77,25873.47,5293.13,,494.02,62.90847979464519,75.81305196709009
id0013594,$59587.91,Agressivo,944.79,5278.31,4062.49,5365.19,4752.1,,473.71,63.3760201858057,52.28599692938717
id0023537,$658.74,Conservador,1497.4,5055.35,3457.58,8088.63,5263.8,2122.84,492.86,24.721288147287424,77.65065310100549
id0036956,$24483.05,Agressivo,947.82,4938.14,2966.84,,4286.37,2042.43,503.33,71.78819923362741,52.35842179808529
id0011551,$1413.08,Conservador,1134.81,5364.03,2775.15,18868.29,4311.22,2151.31,500.45,81.47037659371166,38.39885223976606
id0004015,$49100.49,Agressivo,,5179.58,3344.21,12135.19,,,496.99,86.21433000895402,60.649309577275304
id0023706,$8.75,Conservador,,5551.83,3793.56,,,2415.88,497.16,3.993445573268717,99.44958953520582
id0038055,$434.38,Agressivo,841.61,5633.66,3973.96,23607.17,4358.53,,502.1,44.711170466684514,25.345806016543694
id0023998,$3.64,Conservador,998.37,4590.56,2928.57,,5450.37,,501.42,30.657185242737317,35.63828080696743
id0002507,$0.91,Moderado,1429.18,4849.39,,13391.76,5946.53,,509.66,75.68848028853844,54.84951995194297
id0031969,$539.63,Moderado,,4974.39,,24711.56,4434.37,,501.57,11.961505216044188,86.45649872491018
id0035804,$52253.46,Conservador,,5448.71,,8714.85,4711.86,2045.1,496.52,72.48995367049183,52.23854101253724
id0031777,$10830.43,Agressivo,1004.22,,,15401.0,4153.94,2267.98,479.85,56.94566783447862,44.34791363825905
id0035399,$3630.29,Moderado,,4503.08,2851.95,6783.76,5601.71,2372.75,503.11,94.10877682193366,11.750730881006955
id0029434,$73.39,Moderado,890.07,5512.3,3749.45,20441.8,4391.3,,497.06,3.108764047646728,6.400931176541613
id0026944,$187.91,Moderado,1163.78,4913.43,3164.23,9057.63,6031.5,,507.18,46.88203239569959,8.74253569780048
id0034086,$8324.66,Agressivo,863.75,,,,4306.93,,500.79,83.44290462140188,98.35178757654435
id0005480,$17.68,Agressivo,,5677.7,3014.57,16521.59,4120.89,,493.95,76.9228035075528,59.07533761621323
id0022912,$55.96,Agressivo,,5989.12,3005.84,12574.84,5118.22,2797.91,504.56,92.96836827158165,31.610937672049054
id0015404,$601.74,Agressivo,,5023.5,,,4376.61,,508.1,57.12119528270533,82.42185761207925
id0028574,$29.51,Moderado,1153.61,,,,6046.98,,497.74,28.332065071020374,4.634111667069741
id0026240,$449.40,Moderado,802.49,5502.45,,7192.35,4841.37,2447.8,511.83,57.26636355536125,52.63795701120376
id0010300,$86.22,Conservador,1322.22,4723.26,2845.39,8855.77,4685.46,2035.65,492.46,2.119133258167427,6.930591342820202
id0032493,$226.16,Moderado,,5680.84,3147.2,14874.91,5497.53,2009.56,508.28,,94.64365562864693
id0024715,$58.40,Moderado,1050.72,5103.87,3297.01,,5896.44,2641.1,490.41,13.072162915069441,97.17384593057169
id0017485,$922.75,Moderado,1264.73,5565.32,3328.47,13061.8,6946.99,2260.68,500.42,47.46886071572164,32.823165412975754
id0009405,$2.29,Conservador,1142.41,4638.19,3048.59,31024.0,5872.52,,484.78,8.941701738404738,62.97968776236015
id0016852,$23344.12,Agressivo,,5182.37,2962.85,31482.56,5887.4,,497.21,50.6098112631745,17.009199452702006
id0026737,$9935.35,Moderado,955.15,4939.12,2780.11,,4283.32,,507.8,,54.19650217980835
id0002906,$86.07,Moderado,,5241.14,2830.07,,6483.74,,513.21,83.08854868377917,68.28679808510782
id0011183,$2169.47,Conservador,1074.68,5542.13,2952.95,21189.35,6100.5,,500.14,18.719571247152388,54.22204242459168
id0035620,$3875.81,Moderado,1188.11,,2845.4,14260.65,,,500.91,98.5722317082175,51.32710318334283
id0027668,$60705.55,Moderado,885.33,,3317.18,24543.06,5160.88,2744.31,509.34,99.53761929226879,78.05238042432347
id0032165,$45.38,Moderado,1259.75,4938.47,3397.04,14309.12,5234.28,,498.77,51.00734764391621,10.768649259189921
id0016924,$7.31,Agressivo,1337.86,4755.81,3577.75,26648.31,5753.29,2027.12,502.94,55.06563024136256,
id0024010,$7.47,Conservador,966.73,4895.31,3460.25,,6054.7,,513.61,41.19268027455657,78.0961533945289
id0015011,$926.23,Agressivo,802.42,5479.46,3022.9,7327.98,4839.54,2484.47,479.87,,78.42902457404232
id0031850,$292.80,Moderado,1136.9,4841.94,3688.39,,5026.05,,490.71,65.30727333129042,71.16511009492969
id0034868,$5.80,Moderado,1219.85,5771.31,2543.44,9964.43,6210.72,,512.7,,85.36621434870769
id0033638,$3752.68,Conservador,1243.5,5275.2,3293.55,17014.53,4141.0,2726.81,484.98,7.902956927386229,22.08223309420736
id0016323,$78802.74,Agressivo,1211.72,,3663.1,11945.26,4047.83,2143.6,496.23,73.47876629371105,95.43750394709964
id0035812,$24.59,Agressivo,911.97,5076.71,,5994.86,6560.31,,498.87,92.16586016545304,3.0282516566907947
id0018646,$586.16,Moderado,1082.7,5308.07,2621.41,13339.6,4446.89,,492.24,21.788655322740482,8.646208303908608
id0037047,$6312.13,Moderado,1143.4,4681.75,2648.89,28380.27,4347.51,,510.99,61.19345271636695,20.456832951798752
id0013045,$829.27,Conservador,804.01,,3604.93,9361.99,5556.35,2238.15,498.35,31.13772712672368,86.55035467538397
id0020816,$3.47,Moderado,824.91,5291.87,3065.25,,,,494.75,65.33550156521794,52.61002817636615
id0032744,$607.04,Conservador,1158.71,4952.86,3232.22,8006.51,5921.63,,488.24,30.9433577506267,37.41961448826028
id0017202,$1.27,Agressivo,1093.84,5225.77,2543.2,,6460.6,,502.1,88.42160808223849,71.82218790421211
id0001024,$85768.60,Conservador,,4805.41,2993.85,8236.68,5378.77,2355.11,508.9,56.33111513350732,55.36513051909707
id0003922,$5367.65,Agressivo,1142.89,4625.79,2888.06,9591.64,5832.04,,490.12,96.71724236218844,25.138275445482293
id0005801,$43591.87,Agressivo,822.37,5108.5,3441.23,5140.48,4019.81,,487.22,65.98646001192802,91.35998600575056
id0023141,$57830.06,Conservador,892.99,5568.6,3145.35,,4804.05,2245.26,503.3,,32.20147070374851
id0021485,$67.75,Agressivo,1094.98,5556.14,2716.23,,4924.79,,503.75,43.84206447357813,21.91066719182747
id0025857,$66.41,Conservador,,5550.55,,15643.13,4136.89,2395.44,490.03,,39.318514837968664
id0016631,$49.87,Agressivo,883.13,4911.22,3148.16,22492.79,5872.66,,497.96,13.628602816447389,11.863418823942073
id0030125,$7.85,Conservador,,5193.63,3441.31,25394.79,6594.05,2254.97,491.94,,57.39019729999594
id0006056,$1.98,Moderado,,,3171.33,9352.54,6101.12,,504.81,51.30680187031975,20.72046805223732
id0015640,$27.85,Moderado,852.91,5352.67,3731.71,,5705.12,2444.68,484.78,,81.20042897436848
id0030921,$54722.10,Agressivo,1009.84,4729.3,2894.51,,6206.65,2363.95,486.59,70.10717641726168,10.50431667070998
id0004924,$368.85,Agressivo,1293.63,4664.87,2799.41,8626.19,5365.88,2185.45,500.75,29.13317249460967,48.9727559780895
id0027232,$96.22,Moderado,1058.83,5108.18,,6830.12,5160.35,,502.4,73.46677140365894,18.352888527900056
id0003779,$3816.85,Moderado,810.42,4529.57,2894.0,,6084.63,2185.66,503.29,1.9987414310691065,48.134755957656694
id0026353,$7.84,Conservador,1160.54,5332.82,2785.67,12648.14,,,486.25,99.3939466564656,57.623553662122774
id0015774,$1.49,Conservador,1119.85,,2948.71,9092.86,5073.29,2783.82,495.9,38.61531030202337,87.44023609941782
id0035198,$47.64,Agressivo,1164.0,5349.22,2673.49,,5375.46,,508.54,70.31727790876901,70.34681317288603
id0027426,$7887.47,Agressivo,,5123.28,,13524.17,6332.82,2309.26,502.5,98.62046085072893,78.05465357544308
id0029008,$97625.25,Moderado,1014.21,,4016.48,15189.34,5470.18,2128.73,523.63,96.07615030930337,93.89049918929977
id0015119,$61.20,Agressivo,1109.54,5025.03,,5544.95,,,512.88,73.24523991324429,13.684356538088426
id0027586,$99.54,Conservador,1283.83,5024.3,3128.44,,4223.57,,512.03,51.84783174872014,48.330659160467334
id0031696,$2957.95,Conservador,1279.3,5228.76,3037.31,11194.58,5036.25,2201.99,482.81,10.034252569639667,
id0007037,$1010.98,Conservador,1169.86,4970.58,3090.67,6645.71,4088.03,,494.8,14.865848985027297,56.19662997103303
id0027329,$6.75,Moderado,,5350.15,3655.3,19950.22,5331.1,,496.93,,75.30480944887412
id0028687,$346.71,Agressivo,808.29,5442.27,3032.94,23964.47,4244.64,2675.22,499.03,80.72847083429802,51.58587932142207
id0013673,$803.65,Agressivo,1109.06,5010.27,3423.12,11483.12,,2382.66,502.07,5.654058113898475,9.827201902343496
id0000818,$97826.15,Agressivo,904.84,4543.46,,,,2473.3,490.55,17.18238181609958,63.469517621127835
id0034538,$1126.72,Agressivo,841.89,5084.05,3895.46,5427.09,4056.77,,502.05,,30.841442425769117
id0008924,$50.12,Conservador,1509.66,5688.66,2668.07,,4577.15,2210.64,501.86,92.46926750056998,45.466923567498284
id0002852,$33212.33,Agressivo,,4974.52,2802.25,20059.2,4704.74,,506.35,55.28007961819878,19.236556377778935
id0002572,$75.41,Conservador,824.37,4514.38,,,4099.19,2312.96,500.0,41.121765249321996,0.6257208810893533
id0023999,$82946.14,Conservador,,4968.36,2800.17,10620.88,6350.41,2185.93,490.8,69.93963921380202,2.4720593800183766
id0023720,$77.13,Agressivo,1434.81,5331.66,3303.7,13278.61,,2149.48,509.48,8.93801315034073,12.051923879679439
id0027905,$24828.05,Moderado,1019.13,5278.33,3683.75,16252.12,5954.84,,511.12,0.626647937488789,55.637254074724666
id0033110,$92.18,Agressivo,1153.49,5649.79,3778.83,16999.02,6390.64,,487.61,69.13361402637216,1.2093930852297707
id0035204,$842.11,Conservador,1224.69,5569.61,3378.81,,4313.98,,503.72,53.037107294698835,49.26537076557478
id0013123,$9700.84,Moderado,1181.25,4607.51,3477.4,5700.39,7499.69,2263.44,485.69,53.411351580549315,60.32430343440279
id0013381,$4193.24,Moderado,1315.41,4734.68,,6734.66,4952.6,2726.75,486.78,46.44349079267154,6.266754572957678
id0031088,$913.57,Agressivo,1328.54,5018.03,3476.25,,5494.25,2779.54,514.54,91.27850041317829,79.57424026227909
id0014861,$19.63,Conservador,882.36,4843.25,2555.14,10429.17,4873.49,,507.11,95.72015731794242,2.4456767619014275
id0006923,$2353.28,Conservador,,5492.6,,8291.83,6303.39,2332.24,496.11,84.0144377874224,61.00488914013986
id0021175,$8319.57,Conservador,857.52,4604.5,2760.96,22300.58,4730.25,2165.75,502.3,20.627207014465164,49.42963944197222
id0027206,$4922.96,Moderado,1076.35,4765.17,2644.45,11895.21,4795.83,2160.37,499.09,8.320530824369465,10.123943291310267
id0008436,$2.59,Conservador,1103.55,,2501.81,15573.91,7308.85,2065.92,503.28,,19.259731006826264
id0026398,$28609.20,Moderado,1116.35,5486.71,,5548.16,4082.9,2064.39,500.65,23.782916730448445,60.814129408203776
id0026212,$7.08,Conservador,1277.94,5499.25,3083.69,8002.34,4858.44,2391.74,496.19,,60.66345857720994
id0008518,$565.93,Agressivo,1029.99,4686.35,3239.77,,6014.6,2094.22,501.76,75.23225901767707,6.05272736596667
id0021476,$57561.40,Agressivo,1027.76,,3047.53,6837.55,,2261.88,494.54,77.2739600519033,78.58425683137088
id0004147,$1580.87,Moderado,,4682.94,2876.94,5071.44,4278.17,,505.4,83.58859229789711,41.00284553821286
id0015875,$7232.30,Conservador,,4599.59,2650.26,5655.8,5979.99,,505.24,9.686343591534484,63.08167169845724
id0009868,$436.50,Agressivo,1296.96,4612.8,3012.42,,5166.08,2104.09,509.19,11.580972287509972,30.169233673918306
id0016484,$32.61,Conservador,1030.25,4900.32,2617.97,19234.32,,,489.67,51.9376926221768,1.3638146130749762
id0026702,$9.98,Moderado,894.1,4965.86,2868.19,6284.82,4110.06,2373.98,506.63,49.08796464471692,61.2745875309957
id0018582,$487.35,Conservador,944.37,,2539.87,6563.94,,,514.26,,
id0016827,$5481.68,Conservador,1174.74,5193.76,,12319.02,5319.51,,515.14,77.08810679538772,27.23767852478639
id0007992,$21283.22,Agressivo,1320.97,4707.77,2794.81,20199.83,4112.93,2529.05,486.37,26.365960793453503,65.27130399484157
id0014556,$52032.25,Conservador,1208.2,5274.78,,8836.11,6261.83,2071.63,509.36,42.88463887445667,10.688695469593512
id0001266,$9.37,Agressivo,,4844.25,3981.88,5262.79,6463.6,,507.5,6.83247911114635,
id0020419,$35274.47,Agressivo,998.73,,2726.37,26499.21,4697.4,2329.5,516.1,84.11801237052065,21.941659976487593
id0006018,$93596.78,Moderado,1842.61,,3405.09,16232.92,4066.63,2307.67,519.95,31.39586613588836,10.62176662462223
id0034671,$54.28,Conservador,,5262.82,2539.57,10082.83,5706.59,,497.33,92.1454584960198,2.5243725015511975
id0031506,$76.04,Moderado,1227.32,5328.31,2553.64,14766.26,4306.23,2716.76,475.33,,54.19644921045988
id0011728,$489.34,Conservador,1125.42,4664.45,3594.96,25246.01,4043.74,,498.34,59.46154730071,62.07152099499679
id0003069,$86597.84,Conservador,1143.17,4606.23,2642.26,,5362.91,,500.07,7.886327481526012,84.74757105435573
id0035651,$9865.67,Moderado,1214.8,5288.21,3132.73,8936.12,4567.76,2123.42,512.88,70.20696874874817,18.057056744069722
id0010946,$681.74,Agressivo,1093.55,5460.53,3740.21,,6994.46,,476.21,63.7378205660595,41.896567048729516
id0005729,$9092.40,Agressivo,1254.75,4540.99,2639.23,,5412.53,,495.46,87.97768575032015,35.49176963771795
id0008357,$34922.36,Agressivo,1186.96,4767.52,3680.75,15889.17,4119.33,2342.38,510.04,68.25310596682202,91.74575766672628
id0036478,$468.66,Moderado,1288.69,4551.62,3187.0,,6263.41,,493.68,26.95036869111992,9.606805203541157
id0038512,$55.12,Conservador,957.46,5279.67,3352.73,7779.3,5425.61,2987.62,485.89,24.44225039512552,36.15508829933436
id0020592,$2721.12,Moderado,1426.11,4747.92,3190.93,,8140.37,2346.91,508.62,43.5557589349341,94.98494399830417
id0032562,$897.57,Conservador,,,3008.97,,4200.73,2365.58,516.44,4.29934889715915,18.3973053879111
id0030809,$918.65,Conservador,1619.76,4656.56,3194.47,15987.47,7192.7,,491.7,53.82485278064111,4.926339434646199
id0003058,$5781.77,Agressivo,1051.87,4816.43,,29814.35,,,507.19,18.63979011551433,94.75890842970955
id0009945,$1.09,Moderado,1272.87,,3734.2,10726.97,6944.05,2883.82,512.79,36.141741074469714,92.9873763069318
id0001410,$0.11,Agressivo,1026.05,5113.31,3400.58,9002.01,6763.19,,499.71,59.636268320044024,46.75613412305144
id0004105,$24.40,Moderado,1346.12,5316.71,2606.07,,4949.9,2564.37,512.29,48.54842307125258,18.449128455329145
id0011507,$6.56,Agressivo,,5030.73,,30306.07,7736.33,2151.75,496.71,60.31471750304471,39.530227520967955
id0003727,$189.43,Moderado,,4600.87,2606.1,,5600.51,2518.42,511.34,57.88064116692723,69.66045326326292
id0000286,$49657.52,Agressivo,1027.68,4930.55,3386.17,20059.93,,,513.27,94.65093091659071,44.67348653487011
id0010797,$41.30,Conservador,1028.69,5368.96,,,6119.74,,495.22,59.09281244201542,98.34588613340254
id0027135,$6.61,Moderado,1155.08,,3661.55,15171.69,6101.75,,515.53,23.52013533392652,72.55546320191458
id0037710,$32517.67,Moderado,906.97,5032.44,3158.14,,6259.13,,491.16,65.98436170844147,95.23586749467091
id0001423,$54256.07,Agressivo,979.13,4949.12,3412.12,14944.18,5246.04,2252.84,500.1,60.72068123312665,26.86237121275623
id0003807,$3.98,Agressivo,1166.74,5203.14,3200.69,,,2083.3,498.05,96.23047091180985,90.3830949333148
id0034633,$34177.72,Moderado,1587.26,5474.83,,24482.28,4635.34,2144.5,495.47,55.4721000368674,26.389647692713424
id0020684,$115.63,Agressivo,1569.97,5712.11,2859.21,,4392.97,,496.64,41.32796974355526,83.67036377638955
id0033620,$455.80,Moderado,926.38,5725.14,2741.9,14586.33,7177.08,,499.53,45.67060091758937,16.768702284207237
id0008598,$81.57,Agressivo,1016.82,4726.42,3471.43,,4583.81,2049.11,508.76,88.04304095059618,92.26475477576072
id0000638,$91.22,Conservador,,,2523.35,9351.05,4388.31,,507.1,66.87361710193645,14.368037638457798
id0007566,$34557.75,Agressivo,,4600.08,2648.69,9331.79,4036.55,2418.22,498.97,25.290985244785126,28.8523877955698
id0002886,$538.53,Agressivo,1333.85,5037.95,3134.64,12410.44,5280.61,2892.66,509.37,13.96431492322694,10.950331507281707
id0021755,$829.29,Conservador,1178.71,5866.1,3575.38,7615.2,4807.8,,502.42,36.600063420702014,67.55885424776976
id0026070,$63.32,Agressivo,895.72,5402.37,3011.83,12315.39,5042.6,2033.55,505.76,74.77152765475482,45.73906578087944
id0022588,$29972.93,Moderado,,5061.25,,6364.85,5501.51,,494.57,10.958260143139354,77.86179977376428
id0020546,$78571.46,Conservador,,5097.82,2961.45,,5566.53,,508.89,35.82880332444911,26.608674405136057
id0012368,$90.15,Moderado,,5048.49,3392.52,10908.98,6261.52,2349.02,505.13,83.42469992422652,4.141218988060369
id0007004,$5084.83,Agressivo,1010.59,5333.44,,14951.01,,2953.94,489.56,48.51786903898542,3.6765908762029453
id0013216,$176.36,Conservador,1272.62,4634.5,2814.89,,4948.07,2010.33,485.06,83.6641316410007,23.39613155738953
id0010916,$5224.77,Agressivo,1007.14,5104.67,3207.52,,4024.27,2191.41,509.59,20.448041926018924,87.98225697353192
id0019256,$4.78,Conservador,1377.18,5649.91,3062.59,5526.18,4891.42,,491.8,81.20022218600383,25.92563625128631
id0003974,$18088.62,Agressivo,904.99,5047.89,2665.94,12619.67,,2486.43,489.52,43.15907389118699,94.97164955225921
id0016099,$4694.78,Moderado,876.49,4789.16,3696.82,33072.19,4525.93,2355.1,496.45,28.642095063051688,54.60196189722401
id0024748,$71643.01,Moderado,1574.75,4933.15,3007.87,,4227.62,2005.53,504.5,70.36624993408873,53.735160519058354
id0003087,$2624.27,Conservador,1228.33,,2796.01,14283.03,4972.6,,496.11,11.78931172431772,58.12670534883679
id0010101,$9476.70,Agressivo,,5850.69,3749.61,29186.15,4603.68,2406.4,492.68,,21.79048381501615
id0013139,$11589.52,Moderado,1374.29,5368.87,2573.14,,5038.66,2095.04,510.69,42.99755614915357,75.95042297113947
id0021558,$3.35,Agressivo,,4586.1,3246.74,,4819.55,,495.5,0.18566533944734953,55.96784533000484
id0034998,$5.51,Agressivo,1213.58,5464.3,3639.04,,5315.93,,504.95,51.961524273981055,87.99478565946751
id0015916,$2.33,Conservador,,4917.26,3662.6,7862.8,8144.52,2180.6,484.41,56.240966626264196,
id0025017,$79319.58,Conservador,,4888.25,3218.84,,6981.56,,504.04,41.18221221383157,75.49436569370629
id0020575,$6.53,Conservador,1068.45,5717.84,,,6478.36,,510.26,86.92874051036853,3.7623511877182825
id0007135,$10329.00,Agressivo,1423.91,5076.77,3713.42,,4877.57,,498.22,35.839927102959535,26.05630711255672
id0016283,$13670.19,Conservador,,6038.58,2621.35,11180.52,4999.94,,494.68,72.81353768629789,1.8823059267940034
id0022845,$784.73,Agressivo,1611.44,5257.7,2583.82,24086.57,,2104.37,503.31,43.128543804610665,69.58802400871015
id0025722,$48.30,Conservador,1540.79,5146.53,4092.62,21744.66,4030.24,,516.25,41.44093791488865,88.96121265945727
id0008783,$214.51,Conservador,983.99,5424.43,,,5487.44,2025.79,508.33,35.6669124401323,2.6498560177117825
id0013790,$8.63,Conservador,1319.99,5493.08,2881.23,6937.56,4275.95,,496.44,41.623343332506536,56.47692575300163
id0023580,$67.96,Moderado,1261.21,5409.01,3703.0,19008.26,5665.22,,501.49,85.22547812774668,51.80222117823793
id0022747,$2566.98,Moderado,1136.93,,3390.27,10379.38,5736.68,2076.03,479.4,,
id0034430,$24.85,Moderado,842.16,,3224.8,20893.6,5727.38,,496.41,,84.51061105148368
id0027269,$8670.25,Conservador,1210.16,4860.92,2776.6,18252.75,4248.47,2384.44,480.4,,71.35073948687844
id0015033,$6281.59,Moderado,1072.3,4675.41,,,5713.82,,501.86,81.00305671931748,76.45393474115757
id0009115,$9633.03,Conservador,,5040.88,2884.56,8375.12,4512.77,,511.93,55.512795436047725,88.49914973323088
id0003966,$90919.25,Conservador,957.07,4506.28,3690.8,7405.17,,,526.97,93.62396325437284,60.74762342599954
id0019815,$238.04,Moderado,1161.63,,2837.13,,4245.57,,504.42,62.49143022825706,41.10037126467453
id0022490,$4.87,Moderado,1471.33,5475.59,2722.56,,4515.67,2890.86,500.02,50.048736527615425,50.47833001992076
id0010194,$528.80,Conservador,850.12,,3513.42,16885.75,5549.98,2354.03,506.95,23.76203569177857,97.65356690845375
id0012791,$3200.05,Moderado,830.79,5243.1,3072.63,,4945.04,,507.28,1.4068042255023228,25.975532066683936
id0018528,$9.01,Agressivo,900.55,5022.27,3080.18,,,2426.89,488.07,0.842835768496919,81.32645727247713
id0029157,$8108.82,Moderado,,4677.63,3293.23,23269.84,6188.95,2372.8,495.99,65.62302980104546,91.1987725284612
id0031425,$36.56,Moderado,1130.36,4811.35,2787.82,,6611.29,,486.67,51.23396995301208,88.92242862618289
id0003252,$623.38,Conservador,933.18,5390.48,2745.53,,5164.5,2350.36,490.35,74.34517613082143,11.653370722594946
id0001382,$4234.19,Conservador,1319.29,4731.12,2642.12,26276.88,4122.47,,477.49,1.6618828764767613,53.39942774755823
id0028381,$1.83,Moderado,1271.16,4813.91,3210.56,13432.02,5764.44,,496.74,58.2889466590102,65.09258502743009
id0023026,$999.71,Moderado,998.63,5047.06,2702.02,8072.15,5937.66,2187.93,500.26,70.1209217217392,72.91377672470894
id0003080,$9701.86,Moderado,1216.65,5885.19,3089.4,5274.69,5564.76,,501.01,27.45920116592373,
id0003899,$96698.56,Agressivo,1258.35,4529.15,,12422.46,6124.74,,489.04,45.98044640368553,
id0023707,$62531.68,Conservador,945.43,5214.01,4113.77,,,2142.69,491.72,78.52667712636304,0.03517152879501939
id0022862,$382.68,Conservador,995.65,4961.39,,6149.72,6283.53,2250.09,486.32,86.73024406978034,5.15699090677405
id0000694,$22447.94,Agressivo,1077.47,5354.89,3558.07,,4620.88,2003.48,501.19,53.60902842045764,97.60344419870768
id0009836,$6657.00,Agressivo,923.12,4625.97,3192.41,8861.17,4805.64,2097.4,475.75,86.78866527172246,64.22271343353265
id0000506,$5.30,Moderado,,4931.38,,19088.89,,,500.4,45.03273222145046,36.97377678839923
id0014085,$3817.45,Conservador,,,,9095.01,,,497.95,89.37941967640842,2.997849570024802
id0008856,$8048.32,Conservador,1084.47,5434.08,3352.62,20273.76,5491.23,2059.93,518.31,57.36660420631981,66.7522945926167
id0025676,$587.61,Conservador,,4617.33,4190.13,19108.86,6518.76,2087.56,507.54,49.62075863675872,95.97511475689616
id0027468,$76167.78,Moderado,1045.01,,3061.26,9333.27,5182.61,,500.42,61.16517509411582,41.99524318982307
id0013429,$94931.55,Moderado,1193.61,5511.48,2715.32,14591.89,5438.25,2289.43,489.52,59.93472137287138,48.326041551889276
id0003494,$161.83,Conservador,1264.66,5331.94,2940.28,,4536.17,,479.41,48.774772028411284,57.614960101096216
id0018423,$98510.84,Agressivo,1261.41,,3008.45,,4699.96,,492.9,2.5408604570875903,78.95909823550618
id0027953,$94871.30,Conservador,1039.17,4621.2,3718.03,29065.98,4770.5,2441.9,506.96,14.914557054187283,30.250540458932306
id0012159,$54454.27,Conservador,1298.17,,3226.92,,,2094.5,501.94,59.15047356212412,19.838192244123697
id0038548,$30288.62,Agressivo,943.23,5260.46,2818.58,,5208.73,,483.51,29.267512736595602,44.02834510643064
id0015491,$2420.81,Agressivo,,5836.73,3532.39,15881.55,7033.01,2088.08,498.44,66.5419597396763,38.06441965253043
id0029588,$645.20,Conservador,,4947.49,4200.88,16195.4,6181.59,,504.05,48.859038614916436,47.704387399268334
id0025872,$3.53,Conservador,920.64,5485.6,2673.25,15019.24,6090.85,,514.25,76.84374557746932,73.19521160239145
id0008277,$73.31,Agressivo,1028.37,,3204.06,16787.77,6770.87,2053.82,502.07,37.70996110931883,23.29063399211818
id0016615,$89021.81,Moderado,,5035.95,3237.24,14748.13,6295.75,2346.58,485.59,10.178234145589816,97.90521672957105
id0015959,$79.70,Conservador,1027.82,5152.41,2511.14,,5023.4,,507.12,2.73171088102947,17.58866956672631
id0005382,$2.06,Conservador,1098.72,5383.61,3839.32,18491.87,,2049.86,518.88,93.412182289416,34.98844629645797
id0011739,$8234.16,Moderado,,4821.19,2657.17,,4827.65,2082.13,532.4,16.029795480672306,8.94136165615741
id0001802,$39.71,Agressivo,830.22,5362.13,2879.95,10065.46,4506.03,2001.87,501.63,57.05930334430559,89.05682531222743
id0025481,$88.29,Agressivo,1228.36,,2810.41,24104.97,4717.85,2160.98,494.39,87.96008808056342,64.46290776741117
id0000330,$3735.74,Moderado,803.4,4577.67,3012.19,,5167.49,2054.37,514.38,73.86420348043977,28.532950220322473
id0003024,$1.92,Conservador,1128.76,5497.46,,,4402.35,,502.12,68.79654865677604,74.14115046630832
id0003381,$640.95,Moderado,994.39,5076.06,,7329.22,6852.45,,493.45,40.810656444691105,85.38862864117549
id0020645,$8375.21,Conservador,1282.2,5354.76,2934.83,,4671.56,2814.02,504.76,76.86487950703686,66.7284757282911
id0002700,$23213.72,Agressivo,1299.85,5357.39,3504.23,8712.82,5769.46,,498.51,10.177966812305318,71.45751126307243
id0024400,$5309.99,Moderado,,4780.27,3344.9,17701.72,5487.13,,499.95,41.16892588219011,
id0025675,$63.87,Agressivo,,,2660.24,34306.15,5133.56,2788.15,506.06,99.9443803942474,34.30138301590699
id0006930,$37.13,Moderado,,4867.78,3146.78,16123.3,6243.77,,507.32,31.890832951245173,61.37525089608701
id0005441,$2.10,Moderado,1065.43,,3516.16,,5949.78,2364.44,497.77,59.31570919204437,53.59470847348394
id0007312,$1638.80,Conservador,,4699.43,3061.96,11628.25,4718.12,2151.22,486.33,10.098980760134824,45.864314974296036
id0029133,$45379.87,Moderado,,,2946.87,,6141.18,,492.4,67.33925388920386,65.32686889270468
id0035013,$13907.22,Agressivo,,5395.01,3063.55,,4697.45,,495.27,23.5869056300798,64.72676786956785
id0018187,$7666.47,Moderado,952.64,4811.6,3154.49,10710.61,6087.05,2332.53,506.98,48.904994536662684,55.56679432591235
id0027647,$91.76,Moderado,,5184.81,,,5473.9,2124.29,492.81,84.39957943241312,97.22213097227618
id0026507,$2.80,Moderado,1746.96,4915.61,2827.68,22231.59,5475.06,2023.06,487.63,6.328720039065239,95.12401193228122
id0031109,$5783.79,Conservador,937.67,,2764.76,13034.11,,2581.56,507.23,39.02899918994457,86.8387332557402
id0015637,$1941.38,Conservador,1237.5,4912.96,4196.42,,6145.11,2023.46,499.86,78.01849667791598,46.48594879625201
id0018038,$6.08,Moderado,1327.38,4749.36,3130.88,5311.42,5483.3,2385.29,498.33,79.95232830570554,49.16185349043648
id0021838,$37324.95,Conservador,,4852.25,4040.84,5508.64,5877.86,,514.26,55.08170914350767,29.660980490249845
id0018538,$315.31,Conservador,885.11,4715.14,2733.5,9545.21,5045.35,,497.96,94.45778340838532,22.270261201347942
id0027812,$46.95,Moderado,1412.93,5100.33,3604.18,,,2090.15,500.48,89.77189424541866,41.021544223048444
id0011569,$8657.80,Conservador,1081.96,4930.54,3562.4,15304.39,,,507.38,90.60597240377163,19.529763319749115
id0012309,$3.58,Conservador,884.73,4573.56,4048.37,,6008.05,,502.2,1.7641249700268702,52.1395464769917
id0019466,$40.15,Conservador,807.32,4984.96,,21085.55,7049.26,,497.97,,29.342494383511518
id0028727,$97.76,Moderado,1182.57,4908.85,2715.24,18751.12,4124.04,2200.22,516.44,8.568106479036386,6.320028839663793
