id,Salario,Perfil,Ativo01,Ativo02,Ativo03,Ativo04,Ativo05,Ativo06,Ativo07,Nota1,Nota2
0002901,$71.97,Moderado,,5068.69,,,4830.43,,494.33,15.215172779678255,77.5740468202804
0009393,$7412.69,Agressivo,1139.29,5576.98,2893.06,26384.57,4512.15,,492.6,73.28867051628826,35.90100992589248
0033290,$469.26,Agressivo,918.05,5430.46,,5413.64,4328.53,,481.46,45.442207524268206,10.346913265678094
0037085,$8417.28,Agressivo,,4847.98,2733.77,11955.1,6066.66,,504.22,13.390123454468162,98.62302977816421
0017801,$64816.17,Conservador,996.92,4506.58,3597.43,14556.5,4981.94,2786.4,496.94,23.057657184709115,38.51644948049881
0035715,$2.29,Agressivo,915.04,5490.0,3684.02,16867.67,6490.91,2375.52,501.31,89.03432731762976,7.296834602164937
0008603,$581.87,Moderado,1372.0,5020.49,2817.53,7031.33,4210.4,2222.03,495.59,79.34407113649156,39.78180225067474
0024580,$490.90,Moderado,1144.86,5210.36,2786.15,18025.1,5180.36,2735.61,513.84,36.21514782316338,51.288820563130145
0029887,$318.34,Agressivo,1187.07,5592.49,2702.12,,,2298.86,494.74,46.04782663010811,28.415595330889143
0035404,$4648.08,Agressivo,1489.81,4880.5,,,5805.08,,502.49,63.999988649365434,78.59228901000212
0004263,$36821.31,Conservador,1038.01,4996.8,,9753.83,5274.34,2209.18,489.43,73.41388909555553,2.0728403412940355
0036505,$446.43,Moderado,878.7,5018.9,3094.1,15790.03,4193.04,,490.37,3.7408822656480156,87.78754910604896
0008255,$777.70,Conservador,1321.98,5177.95,2830.35,,4819.84,2294.36,508.08,86.3359421002343,82.51540574711605
0004700,$823.03,Conservador,1332.62,5472.33,,13865.73,5390.17,,514.19,22.861460663466772,6.144442048332888
0036583,$596.67,Moderado,807.21,,2510.87,,4516.87,2058.34,511.37,97.27973881482728,60.917198202236946
0035407,$9020.27,Agressivo,1113.47,4942.18,3026.79,17201.27,4672.99,,510.15,73.41148949994894,75.84403708431047
0023271,$147.57,Moderado,1785.8,5499.77,2600.49,15497.11,,2004.99,491.4,78.06887005695786,79.01938026155365
0018593,$109.10,Moderado,,4547.87,3117.08,31745.49,4976.3,2096.68,499.09,67.0005759746269,23.593136245719958
0035330,$68582.65,Moderado,,5498.53,2936.54,19562.43,5071.5,,480.87,29.825504627307843,13.525197015898938
0009902,$18.00,Agressivo,,4776.37,4089.52,18596.87,5620.74,2229.41,507.68,41.920881013494885,51.725131501765496
0030476,$9.76,Agressivo,,4774.46,4131.84,12338.49,5129.6,,512.56,63.57847290753571,50.62752892163546
0022301,$53.59,Moderado,1253.63,4633.3,3510.28,15428.36,5793.47,,505.85,27.600683280338146,69.5778202240324
0014883,$253.58,Agressivo,,5092.96,3640.39,13711.7,4333.61,,492.86,52.77821339153101,50.9542585089912
0030602,$2319.68,Agressivo,1039.51,,3733.78,,,,493.11,50.14230919207191,56.5157564913973
0008184,$281.78,Conservador,1016.36,4872.09,3634.59,17221.0,4491.39,,507.34,44.38370283318426,96.93246795000543
0013427,$2425.28,Moderado,1123.08,,2766.96,12952.23,6153.72,,490.27,93.06554911230722,10.002217334233643
0004372,$48930.07,Agressivo,1103.61,,3810.98,7661.32,4914.91,2152.72,501.16,1.6875785181478586,73.63121097326339
0033378,$0.21,Moderado,1153.16,5501.33,3275.37,13125.35,4647.12,,501.02,81.04801650955183,98.22623490184127
0008090,$6.22,Moderado,836.95,5305.44,2707.86,22203.27,,2489.46,505.38,83.16975748283255,53.51881478465589
0038336,$81312.13,Moderado,,4882.14,2672.72,,6030.7,,491.49,98.98801843480942,9.120332836928835
0037709,$15259.85,Conservador,1135.94,4885.44,2835.04,41301.38,4228.43,2551.22,519.73,92.36481620278245,46.15252753080969
0012538,$7361.06,Moderado,897.66,4959.24,3569.62,,4296.79,2145.99,494.87,55.05459347948513,24.882362769562317
0017963,$84.63,Moderado,904.09,5597.22,3404.65,15714.04,4114.38,,491.09,0.30473191308107994,72.95639287184382
0015834,$96409.37,Moderado,1336.54,5056.98,2939.06,19538.02,5615.37,,502.11,78.76889859328791,6.9224564779241105
0026792,$3408.36,Moderado,1169.43,4913.32,3203.78,16023.13,4011.89,,525.55,83.11880360657973,67.63491693298195
0000431,$56062.34,Agressivo,1043.99,4785.78,,11956.05,4930.87,2018.2,489.48,19.445637111580538,29.479684281720143
0000249,$65.28,Agressivo,1448.43,5126.5,3059.36,,4769.28,2096.79,499.01,63.95377045892931,98.33282194810286
0019492,$668.36,Conservador,1314.44,5522.6,2999.8,20198.68,5625.65,,487.73,4.928884607587147,24.89800181446431
0019272,$81.46,Agressivo,1237.43,5005.81,,,5804.4,2515.2,504.07,28.151366843097357,27.089996558380957
0037572,$8.95,Moderado,,5479.79,2551.08,,,,495.26,26.399965027998807,58.3426227480869
0032047,$97.75,Agressivo,1316.7,,2994.86,22538.94,4438.77,2028.5,508.02,49.09872657440499,5.706946355745668
0030793,$8.65,Agressivo,,4746.91,2788.29,5566.98,4308.7,,511.64,36.77420425812764,20.911819044876946
0009333,$13.84,Conservador,1454.34,4869.85,,,4934.53,2347.28,504.16,91.25799380595076,73.95838927752662
0000690,$67625.34,Moderado,,4506.0,2919.87,19783.63,5554.39,2305.85,524.24,7.59368439461775,81.33283530435297
0023449,$86.60,Conservador,,5352.74,2945.42,28718.03,5467.97,,484.39,67.41788998740368,30.426460359326835
0033355,$63463.24,Agressivo,1066.16,4839.34,3046.56,22695.8,5241.28,,490.79,61.18889533313157,76.79377304187804
0005669,$1.78,Moderado,899.97,4793.15,2916.48,,4513.89,3108.63,497.04,21.761774297387483,15.402649984998407
0016498,$23490.49,Conservador,1076.34,4850.49,2885.59,12286.12,4482.36,,491.41,35.670603887808774,63.19865458500716
0034734,$3933.64,Moderado,867.75,5038.74,3540.87,16173.65,4662.27,,499.23,84.72187531209498,37.54209553075327
0022863,$1888.77,Moderado,1486.84,4802.25,3353.36,19180.72,6462.17,,487.81,70.70981671109696,73.73396880105288
0008925,$5765.04,Agressivo,,4892.68,2632.21,,,,501.77,77.50388168965495,89.68241395837899
0030706,$6223.56,Moderado,,5110.6,2870.37,11213.87,5414.65,,489.87,3.3047847548136167,99.01752083462276
0017447,$25.03,Conservador,1427.33,4907.05,4239.74,24732.21,7286.32,2132.19,506.6,46.767237487828254,7.881193494298156
0022403,$2864.02,Moderado,,,2833.73,11100.22,4883.3,,491.2,22.11450973987703,37.778906583073734
0036011,$2.25,Conservador,1054.64,5679.39,4263.76,12257.73,5406.4,,499.79,15.45545820156674,76.44114399048429
0037421,$79832.71,Moderado,,5156.83,3156.53,6597.06,7467.4,2387.87,499.48,36.37700187120967,27.490692408788565
0004123,$4105.93,Conservador,980.23,5619.95,3316.74,8521.23,5729.32,,503.08,25.64984327602732,87.15651877675374
0007534,$12817.75,Agressivo,,5542.63,3391.75,19023.1,6679.54,2151.79,504.93,67.78626522202256,89.9466484172811
0019203,$7051.09,Moderado,1098.71,5331.87,3020.1,9410.28,4484.78,,487.3,67.41492491385065,1.0293634924944062
0037749,$748.34,Agressivo,1701.18,6304.77,2965.68,6777.24,4817.18,2024.87,503.4,43.16532469950983,87.02095152115855
0014512,$2096.32,Agressivo,,5024.18,,5361.26,5874.34,2311.44,504.78,60.73226406848572,4.8102739637559395
0026165,$3051.59,Conservador,,4754.53,2508.49,,5321.4,2210.99,512.45,61.725343571281364,26.9509292104427
0037282,$4.77,Agressivo,1151.01,5609.02,2824.55,13015.69,5824.21,2563.91,502.96,18.60355308466274,79.59669266243814
0022641,$9691.72,Moderado,1476.11,5517.11,2573.52,5910.62,5000.69,2813.22,498.53,98.66348973767177,77.37019647099001
0018665,$803.87,Moderado,863.23,5617.23,3648.47,8369.86,5113.78,,486.66,55.83270614487187,14.650346546756843
0026672,$2965.15,Conservador,,5401.98,2966.52,21852.2,,2043.72,505.76,97.5204586752878,52.61598195562978
0034925,$866.22,Agressivo,931.36,,3140.94,21588.65,4391.23,,499.11,71.32961392078438,3.329849118754491
0012122,$2833.76,Agressivo,819.44,5034.78,3013.17,7764.46,5183.04,2104.89,497.28,88.23586985044868,14.096786637172798
0012098,$58969.68,Conservador,818.98,5234.23,3545.9,6568.93,4939.2,,499.27,9.998066221624091,82.80727081942447
0000448,$8.79,Moderado,1275.04,,2797.93,11765.49,5044.82,,492.98,10.792625674737566,83.22024818594825
0003405,$63.47,Conservador,1113.98,5162.6,3186.71,11681.99,5900.0,2019.74,490.25,97.96050888704862,82.71258653098799
0000829,$4826.42,Conservador,874.22,5627.97,2963.4,29681.65,,,514.2,14.427413850435055,67.1941498667736
0015229,$7.51,Conservador,,5651.89,2633.87,23380.32,,2569.59,495.66,2.2859682857615526,72.21742014761026
0026334,$9983.55,Moderado,1348.75,5795.21,3944.82,7927.19,5056.34,2348.61,513.0,4.780260905211808,59.43246060088141
0019848,$98655.94,Agressivo,1111.62,,3798.84,23193.42,6771.46,2161.88,477.97,24.5356662229666,14.68427931711782
0001548,$6.63,Conservador,1700.41,4805.09,3319.86,13026.47,5792.92,2489.7,513.71,59.295048796725546,95.92675678085641
0011513,$7030.29,Agressivo,852.99,4875.88,2747.3,7232.16,4820.78,2525.97,510.93,46.32274369688587,42.846682241539014
0025265,$37790.88,Agressivo,1118.52,5026.44,,,,2061.45,488.3,20.204937878225905,85.31123629510375
0000180,$65281.72,Moderado,1042.46,4609.66,3871.45,7357.47,4254.56,,509.41,54.063439429463614,4.988428167111014
0007476,$2.83,Moderado,1031.14,4634.78,3152.77,,4217.12,,504.44,58.02505048630129,2.0474385688333596
0006269,$126.51,Agressivo,1103.63,5060.71,2668.37,,6405.46,2911.01,485.88,45.14778408975094,89.60371266059639
0012821,$6629.60,Conservador,1104.52,4769.46,3209.59,15307.79,5099.79,,509.22,83.55953507960997,40.901416282449375
0000592,$947.51,Agressivo,,,2878.61,13887.85,6031.48,,498.86,59.89946859287188,66.04776275935336
0023664,$8.41,Moderado,991.05,4806.33,3986.83,8850.94,5346.56,,518.09,9.614875419059189,98.80630389909508
0012081,$931.43,Agressivo,1012.82,4520.27,2837.82,7033.07,6762.25,2034.33,517.75,58.222160053409866,81.55335029200178
0030666,$542.79,Conservador,,5014.31,3129.64,11545.69,4686.72,2140.67,505.96,48.99769778322425,11.663231002701613
0026257,$37450.59,Moderado,875.25,5084.77,2662.03,18346.13,4938.08,2405.01,503.02,39.34361464944721,81.52262517658514
0016528,$627.13,Moderado,1144.24,4897.85,3232.68,10800.14,,,507.9,38.407674323716414,6.473732618121741
0029084,$26.72,Conservador,1477.9,5118.1,3416.67,14969.27,4786.94,,502.26,41.840383043756276,89.78843923097185
0006914,$3.42,Moderado,1110.09,6109.86,3167.87,28800.3,4473.51,,498.88,89.86342475194846,14.677221430455944
0031506,$76.04,Moderado,1227.32,5328.31,2553.64,14766.26,4306.23,2716.76,475.33,14.461529022569286,54.19644921045988
0027084,$20866.56,Agressivo,945.16,5322.45,2656.05,30756.32,5096.15,,500.9,59.629777285939426,85.07754980136635
0022148,$13.91,Moderado,970.52,5185.48,,13900.58,5704.44,,508.48,8.887253517889826,82.16746107861574
0003319,$33513.48,Moderado,1229.53,,2592.28,,5492.08,,493.84,28.165907027402614,91.72119244829494
0021680,$19368.23,Conservador,1288.41,4944.51,3200.91,15907.62,4931.06,,483.4,79.50702514507154,3.6617293689611974
0005523,$2.33,Agressivo,,5227.47,2584.28,,4944.71,2055.59,514.17,14.64827404836393,11.592680874787009
0036089,$33.79,Agressivo,930.32,5567.3,3330.32,9707.32,4906.38,,487.63,43.47800998318013,3.3184428812908395
0031037,$17.01,Conservador,,4788.33,4300.94,12728.64,5690.32,2533.28,505.66,8.578916762610135,48.72110006730096
0022768,$95.58,Agressivo,1438.61,4755.87,3780.71,17920.48,4744.4,2405.26,504.57,94.0396144556563,52.56805664038928
0035442,$63193.56,Conservador,1546.91,,3668.2,11043.95,5380.69,,507.78,9.694655522230388,80.39812534377904
0026503,$12494.75,Conservador,1282.64,5125.66,2768.41,31245.62,4199.51,,494.93,92.22899780933668,41.53756879679672
0033333,$9061.73,Conservador,1091.65,4810.79,3714.0,20670.14,5142.71,2239.7,487.75,59.48226623414207,22.41045589995787
0030701,$256.48,Conservador,,5547.3,2637.58,10555.37,,2146.25,509.57,82.78314846069189,66.46431928830337
0012645,$4836.68,Moderado,,5487.44,3121.19,11076.01,4422.61,,490.66,52.713036615757694,17.046112064530515
0017467,$2565.72,Moderado,1135.09,5646.36,,10544.24,4871.54,2821.36,489.98,20.555087456954503,44.87075065550575
0000950,$7.33,Moderado,908.26,5845.74,3893.16,14176.41,4942.12,,490.87,69.98562361480153,38.43148820322252
0003152,$8.52,Agressivo,1099.9,4625.16,,12822.82,6073.1,,499.65,20.175296050639535,92.46756063589994
0008872,$260.78,Conservador,1458.66,5847.47,3410.44,15827.06,4824.74,,501.13,29.468400411768524,66.70467256839638
0017522,$9117.88,Moderado,885.08,4610.04,3297.58,,5693.32,,509.9,5.536865345515851,28.468849326085188
0023585,$1000.00,Moderado,,,2642.77,19052.93,5334.21,2036.9,501.96,5.448639533992172,58.95114246938659
0019187,$763.47,Moderado,1170.51,5911.93,2804.11,,4707.84,2277.47,506.29,3.4811647855218286,25.45453909926988
0013772,$1.34,Agressivo,1554.89,4901.29,3409.3,14815.18,,,508.81,65.01409420426516,44.94248512089797
0007252,$9930.85,Conservador,919.3,5148.83,,7643.71,4616.13,,506.25,33.941751166591125,67.18388688195495
0010721,$127.99,Moderado,1554.08,5239.08,,9215.49,4821.4,,495.34,51.11127929602919,28.51384524497387
0007409,$27.13,Agressivo,1277.76,5155.06,3168.56,,5085.62,2044.78,499.25,18.873683373040826,59.41832574506408
0030549,$68.94,Moderado,992.92,5011.41,3140.14,19875.1,5220.86,2230.0,509.24,13.268079931320287,26.076625920240637
0037598,$9.78,Agressivo,888.38,5135.44,3004.45,,6090.64,2264.79,496.8,8.561480892180185,81.36857453100073
0015365,$707.00,Conservador,,5781.22,3800.34,,5464.83,2617.02,504.38,89.33201107140515,71.77883592620934
0033153,$89.39,Moderado,1134.42,5603.84,3372.3,18998.92,4829.26,2276.33,497.33,31.017921791530156,26.64623267190741
0019994,$1647.57,Moderado,1218.4,5478.46,2590.21,9903.32,5798.72,,492.85,36.46736778021232,57.835356467095664
0015000,$4150.70,Conservador,1127.57,5199.55,2735.9,5592.76,4746.46,,487.84,67.03663569108167,88.47040393054377
0034301,$95.34,Agressivo,1037.68,5417.0,3112.64,36790.07,4711.65,,489.62,12.215469117066702,37.499535364220485
0007374,$83204.59,Agressivo,,4937.22,2886.6,9784.88,6629.59,,510.67,85.5862097916084,8.749970675551122
0019355,$87014.17,Agressivo,817.6,5039.24,3145.94,31622.81,,,517.57,82.53802165352575,34.17987866510768
0030223,$30.13,Moderado,946.87,4812.62,3047.96,9062.27,5423.5,2129.22,474.93,25.925700023519205,65.00301422432688
0027809,$3268.66,Conservador,926.98,,2699.04,5500.47,5806.98,2567.48,484.78,32.00445584855256,71.5586964751289
0015602,$8917.73,Agressivo,1335.07,,,,5469.22,,509.23,60.50918397400971,17.492604879707972
0032976,$7.30,Moderado,1243.62,5987.91,2801.79,,4234.95,2271.18,509.57,18.503800105840206,41.30052272508327
0004155,$98.29,Conservador,1035.93,5582.51,2903.68,23578.47,5109.08,,486.52,52.717234725943975,97.69047556087807
0027259,$14852.98,Moderado,,5337.2,2946.38,15045.93,6297.66,2080.19,497.81,23.553475386093215,89.08596441172779
0007816,$52.97,Conservador,1059.5,4777.39,,,5358.75,2772.83,491.26,43.9562121273656,96.06543346293459
0024047,$17.47,Agressivo,,,2855.02,14831.42,5766.59,2125.76,492.59,46.2838965184129,0.8659632186430066
0027885,$8.71,Agressivo,1226.99,4870.87,3309.19,24213.13,6765.09,2157.2,501.42,85.95289814210211,26.06636383328851
0004153,$40977.58,Moderado,947.48,6152.69,2647.74,15331.49,4172.98,,495.06,97.4908796994748,21.25021633319385
0027382,$3512.67,Agressivo,891.51,4900.35,,18629.03,,,481.48,50.903083432716755,80.7640168285588
0035541,$1.37,Agressivo,1165.58,4807.42,3322.15,,4552.12,,495.95,0.4783123537559941,47.80837264221989
0010923,$331.16,Conservador,1031.24,5102.11,3089.25,5914.89,4406.41,2382.32,507.98,33.538254213423244,5.049475671465475
0024427,$189.00,Conservador,1225.23,5128.82,3002.34,23451.31,6046.72,,514.62,66.09665266688867,2.843117254155736
0036077,$71782.33,Moderado,1252.43,4801.12,2556.91,16593.29,5195.11,,512.78,58.849708284657865,10.926539263125123
0024102,$41.49,Agressivo,,,2701.2,25780.95,6773.13,,498.6,56.94575040395716,29.165620571742647
0035317,$55280.10,Moderado,1151.62,4600.2,2613.73,6717.53,,,492.18,99.28375801971333,54.345187274923745
0020309,$39.95,Conservador,1374.76,4506.86,3535.15,7844.42,4929.15,,502.31,55.28317120385496,73.32894908757369
0021942,$232.46,Agressivo,995.63,5501.46,3400.55,19198.09,5794.09,,516.33,21.050138548216456,32.57271949416191
0008729,$39523.17,Agressivo,1021.45,5201.48,3099.71,25872.78,6156.2,,485.25,30.317923347528108,60.15604755317844
0021047,$38.49,Agressivo,1241.36,,3010.82,17364.87,,,495.72,14.913039838109421,93.86009728172695
0021547,$2903.74,Conservador,,4957.37,2979.06,,5091.11,2020.27,501.72,23.1826794930279,80.32473454341246
0033350,$92233.67,Conservador,987.51,5411.63,3161.26,8935.95,,2124.52,518.04,57.97403379739933,86.04253679240718
0031376,$51296.91,Conservador,,4785.18,3798.69,13607.24,,2447.28,490.88,78.79703486549316,39.24284530734793
0005242,$45662.18,Conservador,1031.37,4777.45,3252.97,19517.23,6404.94,,514.12,87.91019470808682,90.0447706715047
0030681,$85.31,Agressivo,1022.08,4750.3,3427.51,17157.18,,,511.08,11.980457635625152,65.05310867855938
0022409,$89467.62,Conservador,,5448.25,2705.91,,7070.6,,507.85,61.10575429859387,47.615180303427096
0021569,$8.07,Agressivo,,,3252.02,5210.14,4822.35,,506.64,19.61644280152617,53.45489654717017
0020336,$54144.34,Agressivo,1242.96,4967.13,2913.28,,4675.09,,493.59,50.18356699690275,22.98313066708706
0029134,$2603.09,Moderado,1166.86,4900.41,2917.41,15232.91,6963.43,,484.72,90.96162852392699,17.57212649014306
0016399,$7.46,Agressivo,836.75,5557.22,2741.86,,4356.07,,498.6,29.48733542434514,63.55426926744183
0002146,$4.12,Agressivo,,4611.83,3630.7,8048.92,5375.41,2051.27,498.91,40.53477603440565,85.41474911703718
0023246,$80.87,Moderado,831.58,4877.83,3402.73,14795.92,6224.4,2153.24,497.51,4.349495806546855,19.80218682322661
0016415,$94103.37,Agressivo,1380.33,5406.45,,25951.94,4895.66,,489.44,71.0039910358833,13.565404692527883
0035811,$1.42,Conservador,1156.67,,2618.07,17126.98,,2136.34,499.5,61.70614343054943,94.39490988145424
0009396,$41424.83,Moderado,965.7,5481.99,2635.65,16087.1,4677.65,2335.03,498.06,52.76308508774854,7.906196873163285
0015530,$3.83,Moderado,920.24,5204.75,3388.73,15656.95,4584.71,,483.57,34.29617582051988,25.956530516479436
0034075,$46098.86,Agressivo,,4916.15,2692.93,20868.48,6897.8,2520.6,502.2,9.035421374381059,7.702731568607046
0021249,$63132.29,Conservador,838.4,4835.2,,,6617.74,2765.57,514.61,90.72367147319933,5.942821302253454
0025911,$2863.66,Moderado,,4624.21,,34364.32,4822.9,2037.33,506.61,91.77834835746012,38.567680911307924
0017404,$8.28,Moderado,1223.04,4888.37,2683.62,11181.22,4849.91,,490.44,78.57671753754019,53.09465071165535
0004585,$71610.37,Agressivo,890.08,,,,5530.1,,501.22,4.816262086853196,60.88202849237857
0017951,$785.33,Moderado,1113.82,5741.17,,20357.8,5178.24,2553.91,496.21,53.64575036032983,21.827733279188067
0003910,$8.17,Moderado,1059.76,4548.45,2911.96,18350.73,5383.86,2511.58,512.87,21.1100324840812,97.11790444619098
0011217,$839.98,Agressivo,,4968.66,3464.51,25243.09,5380.79,,485.93,88.609699446587,85.93006528338523
0010530,$4965.41,Agressivo,,4929.59,4219.25,,,,509.32,87.11499159090472,59.55423284523405
0034649,$64.30,Moderado,1350.51,5204.01,,,5081.35,2044.31,490.79,77.907512918951,96.43185393444118
0004042,$7346.31,Moderado,943.69,,,6564.48,5305.57,,494.38,8.312529020578264,56.311845691819904
0012047,$3.28,Conservador,1251.86,4773.43,,9675.82,4958.38,2533.73,503.71,56.06139703081028,44.20670694126754
0015533,$85.18,Conservador,866.58,,3363.68,12626.79,6390.38,2051.77,487.68,42.767419446177136,69.22011126866288
0002801,$4.68,Conservador,,5321.84,3372.17,7635.4,,2736.71,496.76,66.57430053833714,87.5000173555316
0033130,$4.66,Moderado,1288.87,6135.95,3962.17,17036.19,5131.57,2053.72,505.34,56.3477517426035,1.2419414621146818
0010225,$70.24,Agressivo,,4907.65,2793.61,6394.01,,2304.48,503.75,52.755676066973656,97.98749539029097
0011787,$46.71,Conservador,,5009.63,2932.02,,5379.4,,495.28,55.85168256145826,85.29880106936128
0009477,$27.56,Moderado,1202.38,4605.39,3111.17,14172.91,4639.02,2336.34,498.48,43.93906694083076,61.441307808085156
0022055,$692.69,Conservador,,4893.49,2579.11,,,,490.07,52.79982371854736,90.92053154517454
0003530,$8171.94,Conservador,1242.96,,3383.79,7046.57,5094.98,,506.08,97.58019364456686,21.716532841432123
0002418,$4901.66,Conservador,1156.35,,3902.14,,4963.21,,503.55,3.399905347368559,67.41882911543196
0001371,$4788.97,Conservador,1087.94,5178.84,2985.62,,,2156.58,497.82,20.805893680496734,70.12199461063587
0017229,$410.95,Agressivo,1167.77,5119.48,3197.85,21418.38,5621.73,,497.05,64.17142048871631,3.9432537910624843
0030679,$7983.17,Agressivo,,5257.16,3468.21,23777.37,4967.62,2488.32,509.69,11.370795788817468,47.699775783349494
0022875,$20.01,Agressivo,1101.57,4767.65,3476.51,16554.01,,,506.92,0.018399097603472025,75.70962349795344
0026536,$4.40,Conservador,1697.09,5659.12,2800.05,8420.1,4334.84,,522.9,17.959905485959805,23.999535637861502
0003075,$8.94,Moderado,1227.63,,,17357.84,5177.21,,505.24,4.384723928177481,34.191111816462715
0035166,$4401.15,Agressivo,1355.19,5507.42,2883.58,,5887.92,2352.15,505.94,80.74791402576757,8.920185232066869
0004052,$21.84,Agressivo,1180.54,,,26277.24,4371.31,,490.05,12.222591895356949,9.703647264507186
0007675,$3.60,Agressivo,1387.76,5053.3,3192.59,,4646.16,,509.35,28.47935456052858,87.51169402798807
0023700,$77004.30,Agressivo,1292.85,6078.88,3038.41,,6686.24,,509.12,4.911188808357226,91.32408566032707
0035375,$5853.24,Agressivo,1170.11,,2929.71,17975.53,5615.97,,497.39,18.582827420195326,76.90888396677357
0022954,$61.91,Agressivo,843.3,5836.57,3464.37,,5312.79,2074.03,501.31,54.35701082718705,7.335592096006549
0000035,$93.83,Conservador,860.73,5133.4,,15493.46,4584.36,2711.94,515.76,49.72666348114384,50.81027230842719
0011904,$3.15,Moderado,957.95,4920.43,2634.75,6954.82,5650.15,,497.59,43.71943978333622,34.9434573867626
0014557,$4357.26,Conservador,1347.2,5397.24,3025.03,,5687.29,,474.64,41.531978168617265,71.8549680030883
0002885,$9.37,Conservador,1043.07,,2641.73,,4927.56,,501.63,48.03427050461407,63.79390879915498
0027499,$2127.32,Moderado,1084.26,5089.31,2679.78,,,2126.06,492.61,84.4850340703619,51.8432732425791
0019614,$8.32,Moderado,1016.4,4993.06,,21105.97,4364.24,,489.65,90.96336247615577,99.66521123658043
0026178,$66.97,Moderado,1006.97,4757.94,,,5074.79,,517.99,93.08453055927252,6.3157530326884315
0010017,$94.22,Moderado,1054.77,4631.67,,,,2195.45,501.47,17.647524165879137,13.810283043830507
0010063,$82228.42,Agressivo,855.3,5396.93,3232.52,11226.22,6089.21,2233.16,511.23,97.52649719918371,91.20625873287852
0001704,$15.21,Agressivo,1221.85,,3139.57,11810.42,5836.57,,497.79,37.447970928811,20.621751258343956
0028690,$343.86,Moderado,1164.56,4632.98,3071.62,13006.76,5788.61,,510.29,11.959493040257996,72.46932529073463
0021662,$2196.68,Agressivo,1181.81,,2952.52,23599.06,5000.48,,514.34,73.04246311882606,60.49993743254676
0023850,$28.05,Agressivo,952.03,5845.7,2975.94,,4015.98,2147.68,497.77,6.683941803767368,56.099348688615414
0011152,$253.62,Agressivo,1085.69,4564.78,3317.44,,4167.26,,498.11,73.916731720114,29.005276034276484
0011490,$6448.55,Agressivo,1112.41,,3197.71,20458.47,4550.27,,492.67,90.02097021801275,31.14505068182557
0030633,$42127.50,Conservador,958.57,4929.65,3006.01,9835.14,4896.93,,498.36,5.774570721047834,75.82493341394155
0012101,$42887.60,Agressivo,1085.49,,2941.35,9068.97,4753.01,2207.35,475.26,24.53817260808976,63.771998472142556
0021834,$3.50,Conservador,,,,,5113.02,,500.37,71.93964429951116,93.63761466912091
0018609,$47340.03,Moderado,,4694.62,3584.69,11738.59,4608.36,,487.09,90.57085711641142,68.9072795038083
0020792,$5.21,Conservador,1382.31,5417.58,2911.97,8174.69,5854.53,,490.13,11.232285979011813,95.96453165555229
0009708,$838.77,Agressivo,1091.61,4922.65,3394.12,,4846.83,,501.66,76.63461783324361,78.82739954597253
0001104,$817.73,Moderado,,6274.45,3042.26,17303.2,4691.47,2201.5,493.22,69.69716870606511,4.7779019190635434
0030027,$1.36,Conservador,,5809.22,2802.45,19611.25,5904.55,2143.49,505.03,80.5817312647253,65.84326001056114
0022373,$82.11,Conservador,1243.41,4569.96,,23639.51,4815.44,,523.09,75.59883808179764,8.591465979372781
0028741,$1.15,Agressivo,,5262.17,,16771.72,,2194.34,510.07,48.349834635886666,97.61451252678953
0019548,$66232.86,Conservador,823.41,4786.35,3058.76,6861.89,5114.6,2192.22,502.33,40.57628525090852,17.439079651656243
0010166,$859.43,Conservador,1476.58,5654.84,,16857.65,5256.92,2613.86,496.52,81.24992675123968,30.355008679459917
0007280,$39903.45,Conservador,807.59,5383.02,2705.19,,,,491.35,41.171368856924985,56.79315494761057
0034523,$6.28,Conservador,905.2,4791.51,,5532.84,5321.49,,495.3,15.732336145999405,79.48775672157014
0010202,$72.27,Conservador,2134.07,5770.81,3153.31,,5101.02,,509.94,34.62102419648897,66.67280742353499
0014919,$78488.50,Conservador,1049.01,,3513.39,,4028.46,2139.73,508.27,51.76791439149561,87.58789383070025
0024465,$1879.43,Moderado,1189.83,4776.16,3427.84,,5907.36,,500.9,43.03375479473463,17.429579289624897
0005218,$3719.34,Agressivo,,5110.0,2502.51,18497.71,7593.92,2596.3,494.18,54.93021417709952,97.56585406851465
0035933,$67112.62,Conservador,1353.36,4864.5,3380.3,,,,480.99,96.66021509972296,20.443417612939875
0030453,$0.33,Conservador,1425.72,5173.06,,17527.58,,,509.05,43.44287531129019,92.29555901554852
0003291,$44465.49,Conservador,877.47,4553.65,3002.27,9143.09,4230.61,2142.0,508.74,92.26764505912801,92.8325368382479
0029616,$4.16,Moderado,975.76,6133.27,,,6900.7,,492.04,7.9227139459562395,58.72686589241422
0034739,$3666.71,Moderado,,4811.03,2824.78,6411.83,4939.85,2145.55,488.68,47.91646330617665,79.31822988414818
0011929,$3.63,Agressivo,1048.79,,3068.51,7888.45,5981.03,,509.68,57.45359342131935,29.652461591543478
0034652,$47318.83,Moderado,1040.33,5104.15,3277.34,12942.69,6857.19,2062.92,480.97,57.52762720103451,83.66652292017122
0024930,$94956.21,Conservador,1006.91,5124.27,3933.81,,4069.77,2134.33,502.7,34.02246238923398,9.15742676146909
0020460,$73262.04,Conservador,1578.12,5333.23,3344.59,14106.74,5908.97,,506.69,24.398726512082224,60.17110525759054
0010513,$502.59,Moderado,,,3389.67,,5205.37,2188.53,495.74,24.66224159253606,53.69329660680337
